wl_um,n,k
2.49,2.24809715599,1.71996940631e-73
2.5,2.24774610531,1.60339137064e-72
2.51,2.24739438898,5.34802913886e-72
2.52,2.24704172293,6.65137258305e-71
2.53,2.24668846563,6.24870338892e-70
2.54,2.24633462151,1.76825667885e-69
2.55,2.24597966972,2.05156678704e-68
2.56,2.24562411041,1.86497312162e-67
2.57,2.24526795148,7.208099709e-67
2.58,2.24491069106,5.18706246147e-66
2.59,2.24455274257,4.43707523423e-65
2.6,2.24419418256,1.78119970578e-64
2.61,2.24383449528,1.081804946e-63
2.62,2.24347407701,8.48796417803e-63
2.63,2.24311303959,3.09571194272e-62
2.64,2.24275080843,1.86632918745e-61
2.65,2.24238784739,1.32512566758e-60
2.66,2.24202426242,3.8380129375e-60
2.67,2.24165936937,2.6827647543e-59
2.68,2.24129379944,1.68714553036e-58
2.69,2.24092753139,4.33229032339e-58
2.7,2.24055993199,3.22565919661e-57
2.71,2.24019169378,1.73289744508e-56
2.72,2.23982258799,4.85665422349e-56
2.73,2.23945226465,3.21991053858e-55
2.74,2.23908130673,1.39475496155e-54
2.75,2.2387092471,4.59032808665e-54
2.76,2.23833615133,2.65115562825e-53
2.77,2.23796242822,8.04134100341e-53
2.78,2.23758729679,3.64785387096e-52
2.79,2.23721138676,1.76305328673e-51
2.8,2.23683467558,4.30746195646e-51
2.81,2.23645654075,2.4083363933e-50
2.82,2.23607778231,8.95822609032e-50
2.83,2.23569782517,2.73909286805e-49
2.84,2.23531679819,1.29677332621e-48
2.85,2.23493516371,2.84543925796e-48
2.86,2.23455184237,1.45272661644e-47
2.87,2.23416789894,5.40075528663e-47
2.88,2.23378285105,1.42840630679e-46
2.89,2.23339656513,6.27240798196e-46
2.9,2.23300968895,1.44114579553e-45
2.91,2.23262110099,6.08286011145e-45
2.92,2.23223184674,2.07722904651e-44
2.93,2.23184144441,5.27748677773e-44
2.94,2.23144978109,2.09486944731e-43
2.95,2.23105753417,4.23916006831e-43
2.96,2.23066343156,1.80637354188e-42
2.97,2.23026876404,5.33148670717e-42
2.98,2.22987273952,1.41467302364e-41
2.99,2.22947560482,4.893077729e-41
3,2.22907764697,1.02969749314e-40
