wl_um,n,k
7.36,1.28988882872,0.000111468216016
7.37,1.2896155497,0.000113425350776
7.38,1.28934141653,0.000115421422623
7.39,1.28906687913,0.000117436090278
7.4,1.28879177427,0.000119476863589
7.41,1.28851585653,0.000121550886672
7.42,1.28823960583,0.000123638607916
7.43,1.28796253788,0.000125770916515
7.44,1.28768512842,0.000127917466852
7.45,1.28740690673,0.000130097889428
7.46,1.28712810397,0.000132306009159
7.47,1.28684888388,0.000134534021347
7.48,1.28656893586,0.000136802637363
7.49,1.28628870765,0.00013908474663
7.5,1.28600747048,0.000141410122128
7.51,1.28572581053,0.000143756156965
7.52,1.28544355459,0.000146131314004
7.53,1.28516070793,0.000148540119436
7.54,1.28487758962,0.000150964398218
7.55,1.28459333525,0.000153438703823
7.56,1.28430880071,0.000155926667929
7.57,1.28402344701,0.000158455613648
7.58,1.28373760141,0.000161009354629
7.59,1.28345120113,0.000163591056225
7.6,1.28316415687,0.000166210407911
7.61,1.28287686711,0.000168844112395
7.62,1.2825883855,0.000171532079067
7.63,1.28229963694,0.000174233601071
7.64,1.28201005431,0.000176978094475
7.65,1.28172005205,0.000179747571093
7.66,1.28142955913,0.000182546258018
7.67,1.2811381956,0.000185385522345
7.68,1.28084645538,0.000188242343083
7.69,1.28055385362,0.000191151044634
7.7,1.2802610124,0.000194072877709
7.71,1.27996725088,0.000197043415667
7.72,1.27967299909,0.000200037316438
7.73,1.27937796741,0.00020306837982
7.74,1.2790823606,0.0002061346406
7.75,1.27878638296,0.000209223594442
7.76,1.27848948186,0.000212362352616
7.77,1.27819234205,0.000215513998869
7.78,1.27789411813,0.000218724466951
7.79,1.27759561397,0.000221950230139
7.8,1.27729625546,0.000225222621729
7.81,1.27699645609,0.000228522517691
7.82,1.27669612223,0.000231855759661
7.83,1.27639492968,0.000235231601442
7.84,1.27609327881,0.000238630180547
7.85,1.27579078709,0.000242081695952
7.86,1.27548809802,0.000245545292165
7.87,1.27518429124,0.00024907124103
7.88,1.27488021574,0.000252612258664
7.89,1.27457523551,0.000256204010017
7.9,1.27426976733,0.00025982326195
7.91,1.27396360565,0.000263481600663
7.92,1.27365673857,0.000267179891487
7.93,1.27334938737,0.00027090560307
7.94,1.27304124489,0.000274682133689
7.95,1.27273286473,0.000278473929846
7.96,1.27242335134,0.00028233050337
7.97,1.27211363574,0.000286198669338
7.98,1.27180283619,0.000290129075891
7.99,1.27149170666,0.000294078513268
8,1.27117968497,0.000298079404353
8.01,1.27086720818,0.000302109924188
8.02,1.27055412565,0.000306179879959
8.03,1.27024022185,0.000310293130688
8.04,1.26992573063,0.000314437348822
8.05,1.26961044872,0.000318633363285
8.06,1.26929488027,0.000322848148625
