wavelength_nm,angle=0|pol=p|R,angle=0|pol=s|R,angle=30|pol=p|R,angle=30|pol=s|R,angle=45|pol=p|R,angle=45|pol=s|R
464.75,0.0013843125391159747,0.0013843125391159747,0.007819662395961996,0.002638711425343763,0.026449238187445094,0.014619341030618738
465.0,0.001353545534626761,0.001353545534626761,0.007827730872839002,0.0026236487606874147,0.026211807247743243,0.014737107191841244
465.25,0.0013253145454143495,0.0013253145454143495,0.007833801323241536,0.0026081691318923217,0.025973294926875532,0.01485598475175171
465.5,0.0012994390123316354,0.0012994390123316354,0.007837900908094393,0.002592313773849858,0.025733760161007858,0.014975940764318523
465.75,0.0012757455012591657,0.0012757455012591657,0.007840057555797978,0.0025761242251130063,0.02549326150444115,0.015096941583669646
466.0,0.0012540675578827044,0.0012540675578827044,0.007840299920015706,0.0025596422668754102,0.025251857119958847,0.015218952891295403
466.25,0.0012342455627154698,0.0012342455627154698,0.007838657338471854,0.002542909863907965,0.025009604769422898,0.015341939723250729
466.5,0.0012161265864871111,0.0012161265864871111,0.007835159792747844,0.0025259691074219783,0.024766561804609077,0.015465866497331629
466.75,0.001199564246016605,0.001199564246016605,0.007829837869060087,0.00250886215982719,0.024522785158286615,0.015590697040210908
467.0,0.0011844185606767349,0.0011844185606767349,0.00782272272000528,0.0024916312013532676,0.024278331335531807,0.01571639461451051
467.25,0.001170555809553301,0.001170555809553301,0.007813846027257498,0.002474318378503827,0.024033256405278577,0.015842921945790928
467.5,0.0011578483893935406,0.0011578483893935406,0.007803239965204369,0.0024569657543122227,0.02378761599209995,0.015970241249441238
467.75,0.0011461746734340132,0.0011461746734340132,0.0077909371655032035,0.0024396152603681134,0.02354146526821937,0.01609831425744839
468.0,0.0011354188711904924,0.0011354188711904924,0.007776970682548833,0.002422308650586041,0.023294858945748738,0.016227102245035367
468.25,0.0011254708892875424,0.0011254708892875424,0.0077613739598322955,0.002405087456683506,0.02304785126915074,0.016356566057143085
468.5,0.001116226193400359,0.001116226193400359,0.007744180797181062,0.0023879929453416,0.022800496007924206,0.01648666613474648
468.75,0.0011075856713746823,0.0011075856713746823,0.007725425318863629,0.0023710660770161545,0.022552846449506173,0.016617362540986273
469.0,0.0010994554975876432,0.0010994554975876432,0.007705141942545935,0.002354347466372218,0.022304955392395596,0.01674861498710424
469.25,0.0010917469986059792,0.0010917469986059792,0.007683365349084523,0.002337877344311054,0.022056875139486638,0.016880382858163005
469.5,0.0010843765201941453,0.0010843765201941453,0.007660130453145461,0.0023216955215628475,0.021808657491620895,0.017012625238546297
469.75,0.0010772652957210297,0.0010772652957210297,0.007635472374629593,0.0023058413538146806,0.021560353741343286,0.01714530093721253
470.0,0.0010703393160086123,0.0010703393160086123,0.0076094264108984636,0.002290353708346769,0.02131201466687225,0.01727836851270538
470.25,0.0010633795999999162,0.0010633795999999162,0.007585336221456225,0.00227733783284406,0.02107267355837969,0.01741527726426622
470.5,0.0010564988778987826,0.0010564988778987826,0.007559964509029121,0.0022647586378605586,0.020833333260366762,0.017552460539836567
470.75,0.0010496389355987461,0.0010496389355987461,0.0075333439771231156,0.0022526500553067884,0.020594039990799496,0.017689877056023387
471.0,0.0010427455296142321,0.0010427455296142321,0.00750550740682885,0.002241045448193963,0.020354839483077723,0.01782748541289622
471.25,0.001035768274095351,0.001035768274095351,0.00747648763500043,0.002229977587179221,0.02011577698147323,0.017965244115782313
471.5,0.001028660529341823,0.001028660529341823,0.007446317533088067,0.00221947862832771,0.019876897236741506,0.018103111596759022
471.75,0.0010213792918352404,0.0010213792918352404,0.007415029986610889,0.002209580092064906,0.0196382445019047,0.01824104623583757
472.0,0.0010138850858052025,0.0010138850858052025,0.007382657875258245,0.0022003128432985827,0.019399862528204807,0.018379006381831885
472.25,0.0010061418563435279,0.0010061418563435279,0.0073492340536115384,0.002191707072682199,0.01916179456122645,0.018516950372906186
472.5,0.00099811686407823,0.00099811686407823,0.007314791332470255,0.0021837922789995387,0.018924083337183352,0.01865483655679652
472.75,0.0009897805814171419,0.0009897805814171419,0.007279362460778136,0.0021765972526443028,0.018686771079372742,0.018792623310698378
473.0,0.0009811065903693197,0.0009811065903693197,0.0072429801081319144,0.002170150060173418,0.018449899494789944,0.01893026906081694
473.25,0.0009720714819501978,0.0009720714819501978,0.007205676847867517,0.0021644780299089916,0.01821350977090661,0.019067732301576577
473.5,0.0009626547571751099,0.0009626547571751099,0.007167485140710784,0.002159607738567251,0.01797764257260597,0.01920497161448225
473.75,0.0009528387296447727,0.0009528387296447727,0.007128437318981125,0.0021555649988905237,0.017742338039278542,0.01934194568663152
474.0,0.0009426084297234018,0.0009426084297234018,0.007088565571342309,0.002152374848261037,0.017507635782072126,0.019478613328874978
474.25,0.0009319515103108646,0.0009319515103108646,0.00704790192808515,0.002150061538272212,0.01727357488129676,0.01961493349361585
474.5,0.0009208581542068327,0.0009208581542068327,0.007006478246935286,0.0021486485252370327,0.01704019388398263,0.019750865292255722
474.75,0.0009093209830657286,0.0009093209830657286,0.006964326199376261,0.0021481584616098873,0.016807530801590028,0.01988636801227396
475.0,0.0008973349679382978,0.0008973349679382978,0.006921477257476723,0.002148613188301318,0.01657562310786683,0.020021401133947354
475.25,0.0008848973413964359,0.0008848973413964359,0.006877962681212199,0.0021500337278624482,0.0163445077368558,0.02015592434670163
475.5,0.000872007511235393,0.000872007511235393,0.006833813506274816,0.002152440278519642,0.01611422108104724,0.020289897565099625
475.75,0.0008586669757474796,0.0008586669757474796,0.006789060532357144,0.0021558522090358995,0.015884798989676433,0.02042328094445825
476.0,0.0008448792405604361,0.0008448792405604361,0.006743734311904745,0.0021602880543785917,0.015656276767164155,0.020556034896101888
476.25,0.0008306497370328191,0.0008306497370328191,0.006697865139326183,0.002165765512174168,0.015428689171698408,0.020688120102241397
476.5,0.0008159857421976083,0.0008159857421976083,0.006651483040652733,0.0021723014399263976,0.015202070413956794,0.020819497530491046
476.75,0.0008008963002457438,0.0008008963002457438,0.00660461776363789,0.002179911852979383,0.014976454155966084,0.020950128448010842
477.0,0.0007853921455390436,0.0007853921455390436,0.006557298768288298,0.00218861192320457,0.014751873510098748,0.021079974435284667
477.25,0.0007694856271434856,0.0007694856271434856,0.006509555217818017,0.0021984159783913887,0.014528361038204839,0.02120899739952853
477.5,0.0007531906348710583,0.0007531906348710583,0.006461415970015962,0.0022093375023214067,0.014305948750876658,0.021337159587733905
477.75,0.0007365225268197111,0.0007365225268197111,0.006412909569020697,0.002221389135506731,0.01408466810684597,0.021464423599344157
478.0,0.0007194980583998127,0.0007194980583998127,0.006364064237491675,0.002234582676572956,0.013864550012510874,0.021590752398568152
478.25,0.000702135312835085,0.000702135312835085,0.006314907869168726,0.0022489290842662457,0.013645624821591167,0.021716109326329308
478.5,0.0006844536331254613,0.0006844536331254613,0.006265468021815516,0.00226443848006695,0.013427922334911913,0.021840458111857003
